timestamp,age,gender,city,seniority_level,position,experience,main_technology,main_language,company_size,company_type,company_business_sector,salary_last_year,net_salary
11.12.2019 18:26:10,30.0,Male,Munich,Senior,Backend Developer,9,Java,Deutsch,100-1000,Consulting / Agency,Manufacture,119000.0,126000.0
11.12.2019 18:31:22,28.0,Male,Frankfurt,Senior,Data Scientist,6,R,Deutsch,100-1000,Startup,Finance / Insurance,85000.0,98000.0
11.12.2019 19:46:49,35.0,Male,Berlin,Senior,Backend Developer,10,Javascript / Typescript,English,100-1000,Product,Transport,84000.0,78000.0
11.12.2019 19:50:15,32.0,Male,Munich,Middle,Frontend Developer,3,Javascript / Typescript,English,1000+,Product,Сommerce,0.0,55000.0
11.12.2019 20:15:15,40.0,Male,Munich,Senior,Fullstack Developer,15,Java,Deutsch,up to 10,Consulting / Agency,Manufacture,130000.0,160000.0
11.12.2019 21:48:20,38.0,Male,Berlin,Middle,DevOps,15,Python,English,100-1000,Product,Telecom,100000.0,52000.0
11.12.2019 22:43:50,33.0,Male,Amsterdam,Senior,Manager,15,Not Relevant,English,1000+,Consulting / Agency,Software Development,85000.0,85000.0
11.12.2019 22:58:51,0.0,Female,Bayern,Senior,DevOps,19,.NET,Deutsch,100-1000,Product,Manufacture,92000.0,100000.0
12.12.2019 00:07:19,25.0,Male,Amsterdam,Junior,Backend Developer,2,Kotlin,English,1000+,Bank,Finance / Insurance,50000.0,52500.0
12.12.2019 00:19:49,33.0,Male,Munich,Senior,Backend Developer,11,Java,English,100-1000,Product,Сommerce,68000.0,73000.0
12.12.2019 06:58:50,0.0,Male,Munich,Senior,Software Architect,13,Java,Deutsch,50-100,Startup,Finance / Insurance,112000.0,117000.0
12.12.2019 09:05:21,40.0,Male,Munich,Junior,QA,3,Java,Deutsch,100-1000,Consulting / Agency,IT,3.0,52001.0
12.12.2019 09:25:03,35.0,Male,Munich,Senior,Software Architect,11,AWS,English,1000+,Product,IT,87000.0,135000.0
12.12.2019 09:26:15,41.0,Male,Munich,Senior,Backend Developer,20,Java,English,1000+,Product,Finance / Insurance,81000.0,78300.0
12.12.2019 12:05:57,31.0,Male,Düsseldorf,Senior,Backend Developer,11,Python,English,1000+,Product,IT,98000.0,93900.0
12.12.2019 12:34:51,34.0,Female,Kyiv,Senior,Researcher,13,C/C++,English,100-1000,University,Education,0.0,38400.0
12.12.2019 15:08:00,0.0,Male,Amsterdam,Junior,Fullstack Developer,1,C/C++,English,up to 10,Startup,Finance / Insurance,0.0,39600.0
12.12.2019 15:11:22,45.0,Female,Munich,Senior,Backend Developer,20,C/C++,Deutsch,100-1000,Product,Telecom,240000.0,220000.1
12.12.2019 15:51:07,37.0,Male,Berlin,Middle,Backend Developer,3,Ruby,English,50-100,Startup,Сommerce,54002.0,54001.0
12.12.2019 17:59:24,31.0,Male,Berlin,Senior,Data Scientist,8,Python,English,1000+,Product,Сommerce,112000.0,115000.0
12.12.2019 18:23:53,33.0,Male,Munich,Senior,Backend Developer,8,Java,English,100-1000,Product,Сommerce,0.0,75000.0
12.12.2019 19:44:49,34.0,Male,Munich,Senior,Manager,13,Java,Deutsch,100-1000,Product,Manufacture,236000.0,180000.0
12.12.2019 20:42:46,42.0,Male,Munich,Senior,Fullstack Developer,20,.NET,Deutsch,up to 10,Product,Сommerce,66000.0,64000.0
13.12.2019 07:38:58,25.0,Male,Berlin,Middle,Fullstack Developer,3,PHP,Deutsch,10-50,Startup,Education,27500.0,30000.0
13.12.2019 11:08:41,0.0,Male,Berlin,Senior,Fullstack Developer,9,AWS,English,1000+,Product,0,0.0,120000.0
13.12.2019 13:06:00,35.0,Male,Munich,Middle,other,5,Not Relevant,English,100-1000,Product,Tourism,0.0,63000.0
13.12.2019 13:18:15,30.0,Male,Frankfurt,Senior,Fullstack Developer,9,Python,Deutsch,100-1000,Product,Finance / Insurance,114000.0,107000.0
13.12.2019 14:15:46,33.0,Male,Amsterdam,Senior,other,13,Python,English,50-100,Startup,Security,85000.0,90000.0
13.12.2019 14:20:55,33.0,Female,Munich,Middle,Manager,5,Not Relevant,English,50-100,Startup,Сommerce,50000.0,55000.0
13.12.2019 14:30:35,26.0,Male,Berlin,Junior,Researcher,2,0,English,1000+,Product,Transport,44002.0,48002.0
13.12.2019 14:45:27,32.0,Male,Berlin,Senior,Manager,10,Go,English,100-1000,Product,0,88000.0,88000.0
13.12.2019 16:05:06,30.0,Male,Munich,Middle,Data Scientist,2,Python,Deutsch,1000+,Product,Telecom,73000.0,68500.0
13.12.2019 18:50:38,33.0,Male,Munich,Lead,Machine Learning Engineer,12,Python,Deutsch,100-1000,Startup,Transport,160000.0,163000.0
13.12.2019 19:03:38,34.0,Male,Berlin,Senior,Cloud Platform Engineer,13,Azure,Deutsch,1000+,Consulting / Agency,IT,0.0,72000.0
13.12.2019 22:08:36,52.0,Male,Cologne,Senior,Network Engineer,30,Cisco,Deutsch,1000+,Consulting / Agency,IT,84000.0,92000.0
14.12.2019 10:37:19,31.0,Male,Berlin,Senior,Data Engineer,10,Python,English,1000+,Product,Сommerce,0.0,155000.0
14.12.2019 11:06:16,28.0,Male,Berlin,Senior,Backend Developer,7,C/C++,English,1000+,Product,Transport,0.0,84000.0
14.12.2019 11:24:26,35.0,Male,Munich,Senior,other,11,Unity,English,10-50,Startup,Health,60000.0,65000.0
14.12.2019 12:00:48,29.0,Male,Berlin,Senior,Fullstack Developer,4,Java,English,100-1000,Product,Сommerce,0.0,61000.0
14.12.2019 14:26:02,37.0,Male,Amsterdam,0,SAP Consultant,13,Not Relevant,English,100-1000,0,0,0.0,121300.0
14.12.2019 15:28:40,34.0,Male,Frankfurt,Middle,Data Engineer,4,.NET,Deutsch,10-50,Product,Finance / Insurance,0.0,120000.0
14.12.2019 15:53:27,45.0,Male,Munich,Senior,Backend Developer,19,PHP,Deutsch,100-1000,Product,Health,69000.0,73000.0
14.12.2019 20:36:15,31.0,Female,Berlin,Senior,Backend Developer,5,Java,English,100-1000,Product,Сommerce,60000.0,75000.0
14.12.2019 21:24:25,32.0,Male,Frankfurt,Middle,Machine Learning Engineer,2,Python,Deutsch,1000+,Consulting / Agency,Finance / Insurance,66000.0,75001.0
15.12.2019 01:38:32,32.0,Male,Berlin,Senior,Fullstack Developer,10,Javascript / Typescript,English,10-50,Startup,Finance / Insurance,75000.0,75000.0
15.12.2019 10:21:19,0.0,Male,Munich,Senior,Fullstack Developer,9,Java,Deutsch,100-1000,Consulting / Agency,IT,63000.0,65000.0
15.12.2019 12:42:42,29.0,Male,Rotterdam,Middle,Data Scientist,1,Python,English,10-50,Consulting / Agency,0,0.0,44500.0
15.12.2019 13:10:22,41.0,Male,Berlin,Senior,Data Engineer,25,Python,English,50-100,Startup,Finance / Insurance,72000.0,72000.0
15.12.2019 16:30:41,36.0,Male,Antwerpen,Middle,Manager,15,Not Relevant,English,100-1000,Bodyshop / Outsource,0,36000.0,36000.0
15.12.2019 17:03:57,42.0,Male,Tallinn,Senior,Backend Developer,19,Java,English,100-1000,Product,Сommerce,0.0,93000.0
15.12.2019 17:05:27,41.0,Male,Amsterdam,Senior,Backend Developer,17,Java,English,100-1000,Startup,Finance / Insurance,0.0,75000.0
15.12.2019 20:07:49,33.0,Male,Berlin,Senior,Backend Developer,11,Go,English,100-1000,Product,Catering,65000.0,82500.0
15.12.2019 21:17:42,38.0,Male,Berlin,Senior,Mobile Developer,11,Kotlin,English,50-100,Startup,Finance / Insurance,75000.0,87000.0
15.12.2019 21:25:51,33.0,Female,Munich,Junior,Data Scientist,3,Python,Deutsch,1000+,Product,Telecom,60000.0,60000.0
15.12.2019 21:27:56,35.0,Male,Munich,Senior,Embedded Developer,13,C/C++,English,50-100,Consulting / Agency,Transport,60002.0,91001.0
15.12.2019 22:26:11,30.0,Male,Berlin,Middle,Support,2,Python,English,100-1000,Product,Advertising,42000.0,60000.0
15.12.2019 22:27:55,41.0,Female,Munich,Senior,Manager,18,Not Relevant,Deutsch,1000+,Product,Finance / Insurance,90002.0,110550.0
15.12.2019 23:00:50,30.0,Male,Berlin,Senior,Backend Developer,10,PHP,English,100-1000,Product,Сommerce,75000.0,78000.0
15.12.2019 23:39:56,33.0,Male,Munich,Senior,Software Engineer,15,Python,English,100-1000,Product,Сommerce,0.0,76000.0
16.12.2019 00:46:07,0.0,Male,Düsseldorf,Senior,SRE,7,Go,English,1000+,Product,Tourism,56000.0,56000.0
16.12.2019 11:45:25,27.0,Male,Berlin,Senior,Fullstack Developer,11,Not Relevant,English,1000+,Startup,Software Development,76000.0,84000.0
16.12.2019 13:54:21,28.0,Male,Munich,Junior,Data Scientist,2,Python,Deutsch,10-50,Consulting / Agency,IT,53000.0,58000.0
16.12.2019 15:16:40,28.0,Male,Berlin,Junior,Data Scientist,2,Python,English,10-50,Startup,Finance / Insurance,0.0,76000.0
16.12.2019 15:52:58,28.0,Male,Amsterdam,Senior,QA,6,Javascript / Typescript,English,100-1000,Product,0,0.0,70000.0
16.12.2019 17:15:07,29.0,Male,Amsterdam,Middle,Backend Developer,9,AWS,English,100-1000,Product,0,0.0,70000.0
16.12.2019 23:23:11,22.0,Male,Kyiv,Junior,Data Scientist,1,Python,Ukrainian,50-100,Product,Сommerce,0.0,21600.0
17.12.2019 00:06:19,26.0,Male,Munich,Middle,Backend Developer,6,Javascript / Typescript,Deutsch,50-100,Consulting / Agency,Finance / Insurance,45000.0,62000.0
17.12.2019 10:35:09,40.0,Male,Munich,Senior,Software Architect,22,Java,Deutsch,100-1000,Product,Telecom,89000.0,95000.0
17.12.2019 14:26:21,34.0,Male,Munich,Senior,Backend Developer,15,PHP,English,1000+,Product,Transport,88000.0,86000.0
17.12.2019 16:01:15,25.0,Female,Berlin,Senior,Fullstack Developer,6,.NET,English,100-1000,Product,Advertising,54000.0,54000.0
17.12.2019 17:04:40,29.0,Female,Berlin,Middle,Backend Developer,3,Java,English,100-1000,Product,Software Development,40000.0,51400.0
17.12.2019 17:06:05,40.0,Male,Nuremberg,Junior,Backend Developer,1,PHP,English,50-100,Startup,IoT,0.0,48000.0
17.12.2019 19:49:57,33.0,Male,Munich,Senior,Backend Developer,12,.NET,English,50-100,Product,Manufacture,0.0,67000.0
17.12.2019 22:38:18,32.0,Male,Amsterdam,Middle,Backend Developer,5,C/C++,English,50-100,Product,Scientific Activities,0.0,61500.0
18.12.2019 00:12:31,33.0,Female,Berlin,Senior,Backend Developer,6,PHP,English,100-1000,Product,Сommerce,48000.0,62000.0
18.12.2019 12:35:23,0.0,Male,Berlin,Middle,Backend Developer,5,Java,English,1000+,Product,Сommerce,0.0,60000.0
18.12.2019 20:46:38,40.0,Male,Munich,Senior,Manager,16,Not Relevant,English,100-1000,Product,Automotive,92000.0,120000.0
19.12.2019 09:06:10,23.0,Male,Berlin,Middle,Backend Developer,4,Javascript / Typescript,English,100-1000,Startup,Finance / Insurance,0.0,58000.0
19.12.2019 10:53:57,28.0,Male,Koblenz,Junior,Frontend Developer,2,Javascript / Typescript,Deutsch,1000+,Product,Health,0.0,48000.0
19.12.2019 11:38:19,28.0,Male,Würzburg ,Middle,Fullstack Developer,6,Javascript / Typescript,Deutsch,10-50,Startup,Сommerce,60000.0,72000.0
19.12.2019 16:57:32,29.0,Male,Berlin,Middle,QA,5,Javascript / Typescript,English,1000+,Startup,0,0.0,59000.0
19.12.2019 19:25:55,28.0,Male,Berlin,Senior,Backend Developer,7,Kotlin,English,1000+,Product,Сommerce,70000.0,73000.0
19.12.2019 20:59:23,30.0,Female,Amsterdam,Senior,Manager,8,HR,English,1000+,Bodyshop / Outsource,0,0.0,75000.0
20.12.2019 08:49:04,25.0,Male,Amsterdam,Middle,other,7,Java,English,1000+,Product,Tourism,0.0,89000.0
20.12.2019 10:44:50,39.0,Male,Amsterdam,Senior,Mobile Developer,15,Swift,English,50-100,Product,Finance / Insurance,64800.0,65000.0
20.12.2019 10:44:56,33.0,Male,Munich,Senior,DevOps,10,AWS,English,1000+,Product,Manufacture,80000.0,96000.0
20.12.2019 10:46:15,43.0,Male,Hamburg,Middle,other,20,Not Relevant,English,100-1000,Startup,Software development,0.0,66000.0
20.12.2019 10:47:04,28.0,Male,Amsterdam,Middle,QA,2,Kotlin,English,50-100,Product,Transport,0.0,45000.0
20.12.2019 10:48:31,30.0,Male,Amsterdam,Senior,Frontend Developer,12,Javascript / Typescript,English,100-1000,Startup,Tourism,60400.0,77700.0
20.12.2019 10:49:14,37.0,Male,Amsterdam,Senior,DevOps,15,Not Relevant,English,1000+,Product,Tourism,80000.0,80000.0
20.12.2019 10:50:51,35.0,Male,Berlin,Senior,SRE,13,Kubernetes,English,50-100,Product,0,69000.0,85000.0
20.12.2019 10:53:07,30.0,Male,Zurich,Middle,SRE,6,Python,English,1000+,Product,0,0.0,270000.0
20.12.2019 10:55:41,35.0,Male,Amsterdam,Senior,Backend Developer,15,C/C++,English,up to 10,Product,Manufacture,80000.0,82500.0
20.12.2019 10:57:14,30.0,Male,Bremen,Junior,Backend Developer,2,Python,Deutsch,10-50,Product,Manufacture,60600.0,56300.0
20.12.2019 11:01:59,31.0,Male,Munich,Senior,Mobile Developer,5,Kotlin,English,50-100,Product,Tourism,80000.0,60000.0
20.12.2019 11:03:46,33.0,Male,Munich,Junior,Backend Developer,2,Java,English,1000+,Product,Internet portal,0.0,52000.0
20.12.2019 11:10:20,24.0,Male,Amsterdam,Senior,Data Engineer,5,Scala,English,100-1000,Bodyshop / Outsource,Сommerce,0.0,65000.0
20.12.2019 11:17:22,36.0,Male,Berlin,Senior,Backend Developer,15,.NET,English,100-1000,Product,Transport,58000.0,62000.0
20.12.2019 11:23:58,29.0,Male,Berlin,Middle,Frontend Developer,3,Javascript / Typescript,English,100-1000,Product,0,55000.0,70000.0
20.12.2019 11:25:53,30.0,Male,Amsterdam,Senior,Mobile Developer,6,Kotlin,English,1000+,Product,Finance / Insurance,78000.0,81000.0
20.12.2019 11:29:48,26.0,Male,Amsterdam,Junior,Data Engineer,1,Python,English,10-50,Consulting / Agency,Manufacture,0.0,52000.0
20.12.2019 11:32:37,31.0,Male,Berlin,Senior,other,8,K8S,English,50-100,Startup,Finance / Insurance,0.0,85000.0
20.12.2019 11:39:48,27.0,Male,Hamburg,Middle,Backend Developer,3,Scala,English,100-1000,Product,Tourism,0.0,57000.0
20.12.2019 12:08:31,28.0,Male,Lausanne,Junior,Researcher,7,C/C++,English,100-1000,University,Scientific Activities,50000.0,50800.0
20.12.2019 12:19:15,26.0,Male,Hamburg,Middle,Frontend Developer,5,Javascript / Typescript,English,100-1000,Product,Сommerce,41000.0,41160.0
20.12.2019 12:27:20,24.0,Male,Saint Petersburg,Middle,Fullstack Developer,5,.NET,Russian,100-1000,Bodyshop / Outsource,Health,0.0,34300.0
20.12.2019 12:31:00,0.0,Male,Berlin,Middle,Backend Developer,8,Javascript / Typescript,Deutsch,50-100,Product,Сommerce,55000.0,55000.0
20.12.2019 12:31:07,40.0,Male,Berlin,Middle,Backend Developer,6,Java,English,1000+,Product,0,0.0,60000.0
20.12.2019 12:36:58,30.0,Male,Berlin,Senior,Mobile Developer,8,Swift,English,100-1000,Product,Transport,0.0,55000.0
20.12.2019 12:40:50,30.0,Male,Amsterdam,Senior,SRE,8,Kotlin,English,1000+,Product,Сommerce,112000.0,157685.0
20.12.2019 12:49:49,25.0,Male,Berlin,Lead,Backend Developer,6,Go,English,100-1000,Product,Real Estate,0.0,75000.0
20.12.2019 13:24:32,0.0,Male,Berlin,Senior,Mobile Developer,7,Objective-C,English,50-100,Product,Сommerce,60000.0,60000.0
20.12.2019 14:23:44,42.0,Male,Berlin,Senior,DevOps,18,AWS,English,50-100,Product,Сommerce,0.0,72000.0
20.12.2019 16:58:52,45.0,Male,Berlin,Senior,Fullstack Developer,25,.NET,Deutsch,50-100,Product,Сommerce,70000.0,70000.0
20.12.2019 17:16:52,39.0,Male,Berlin,Senior,other,10,Not Relevant,English,1000+,Product,Scientific Activities,97000.0,92000.0
20.12.2019 17:19:31,26.0,Male,Berlin,Middle,Fullstack Developer,4,Python,English,100-1000,Startup,Finance / Insurance,58000.0,77500.0
20.12.2019 17:56:21,30.0,Male,Berlin,Senior,SRE,11,Kubernetes,English,1000+,Product,Сommerce,96000.0,146800.0
20.12.2019 18:00:16,35.0,Male,Munich,Middle,Frontend Developer,2,Javascript / Typescript,English,10-50,Consulting / Agency,Сommerce,0.0,60000.0
20.12.2019 18:01:49,27.0,Male,Heidelberg,Junior,Fullstack Developer,1,Java,English,1000+,University,Health,0.0,46200.0
20.12.2019 18:05:21,31.0,Male,Berlin,Middle,Fullstack Developer,10,Javascript / Typescript,English,100-1000,Product,Dating,65000.0,65000.0
20.12.2019 18:13:59,36.0,Male,Munich,Senior,"CTO (CEO, CFO)",10,Java,English,100-1000,Startup,Data Processing,79000.0,93000.0
20.12.2019 19:05:13,45.0,Male,Munich,Senior,other,4,Not Relevant,English,100-1000,Product,Transport,0.0,80000.0
20.12.2019 19:39:55,32.0,Male,Berlin,Senior,Backend Developer,10,Java,English,100-1000,Startup,Tourism,75000.0,81000.0
20.12.2019 20:43:43,37.0,Male,Stockholm,Senior,Database Developer (DBA),15,SQL,English,50-100,Product,IT,57000.0,60000.0
20.12.2019 21:01:51,0.0,Male,Berlin,Senior,Manager,12,Not Relevant,English,100-1000,Startup,Tourism,70000.0,70000.0
20.12.2019 21:04:36,0.0,Female,Berlin,Middle,Backend Developer,7,Java,English,1000+,Product,Сommerce,80000.0,81000.0
20.12.2019 22:00:12,28.0,Male,Berlin,Middle,Data Engineer,3,SQL,English,100-1000,Product,Tourism,0.0,62000.0
20.12.2019 22:56:06,31.0,Male,Düsseldorf,Middle,Business Analyst,5,Not Relevant,English,1000+,Consulting / Agency,Consulting,65000.0,58000.0
21.12.2019 08:11:37,34.0,Female,Berlin,Middle,Backend Developer,5,Kotlin,English,100-1000,Product,Real Estate,55000.0,60000.0
21.12.2019 08:53:13,24.0,Male,Berlin,Middle,Backend Developer,3,PHP,English,100-1000,Startup,Transport,0.0,50000.0
21.12.2019 11:30:07,45.0,Male,Munich,Senior,Data Engineer,18,Not Relevant,English,1000+,Product,Finance / Insurance,91100.0,90700.0
21.12.2019 11:42:15,37.0,Male,Berlin,Lead,Backend Developer,17,Python,English,1000+,Product,"Mapping, Navigation",93000.0,85000.0
21.12.2019 12:17:26,35.0,Female,Berlin,Middle,QA,3,Java,English,100-1000,Product,Сommerce,37000.0,40000.0
21.12.2019 15:01:03,28.0,Female,Berlin,Senior,Mobile Developer,7,Kotlin,English,100-1000,Product,Сommerce,60000.0,65000.0
21.12.2019 16:25:18,21.0,Male,Nizhny Novgorod ,Junior,Mobile Developer,1,Kotlin,Russian,50-100,Outsource,Media,0.0,6000.0
22.12.2019 00:12:10,33.0,Male,Berlin,Senior,Fullstack Developer,10,Javascript / Typescript,English,50-100,Product,IoT,83000.0,89000.0
22.12.2019 13:00:48,32.0,Female,Stuttgart,Middle,Manager,3,Not Relevant,English,10-50,Product,Finance / Insurance,42000.0,51000.0
22.12.2019 13:11:06,27.0,Male,Berlin,Senior,Backend Developer,8,Rust,English,50-100,Startup,Blockchain,65000.0,82000.0
22.12.2019 14:15:36,32.0,Female,Berlin,Middle,Backend Developer,3,Java,English,100-1000,Product,Analytics ,0.0,54000.0
22.12.2019 22:43:09,32.0,Male,Berlin,Senior,Data Scientist,10,Python,English,1000+,Product,Сommerce,126000.0,125000.0
23.12.2019 12:04:48,26.0,Male,Kyiv,Senior,Mobile Developer,5,Kotlin,English,50-100,Product,Gaming,29500.0,34000.0
23.12.2019 13:10:31,29.0,Female,Berlin,Middle,Backend Developer,6,Java,English,100-1000,Product,Transport,0.0,52000.0
24.12.2019 21:03:43,24.0,Male,Munich,Senior,other,10,Go,English,1000+,Product,Сommerce,0.0,210000.0
24.12.2019 22:33:22,33.0,Male,Amsterdam,Middle,Manager,8,Not Relevant,English,1000+,Product,Finance / Insurance,0.0,82000.0
25.12.2019 01:26:40,44.0,Male,Munich,Senior,DevOps,22,0,English,1000+,Product,0,117000.0,110000.0
25.12.2019 08:06:18,28.0,Male,Moscow,Lead,Fullstack Developer,6,PHP,Russian,100-1000,Product,End-to-end analytics,22730.0,27977.0
25.12.2019 09:23:57,21.0,Male,Saint-Petersburg ,Middle,Backend Developer,1,Java,Russian,1000+,Bodyshop / Outsource,0,0.0,15600.0
25.12.2019 15:32:10,25.0,Male,Amsterdam,Senior,Backend Developer,6,Javascript / Typescript,English,100-1000,Product,OTT,60000.0,80000.0
25.12.2019 18:04:05,33.0,Male,Rotterdam,Senior,QA,11,Java,English,100-1000,Product,IT,59000.0,70000.0
25.12.2019 19:29:08,30.0,Male,Minsk,Senior,QA,9,Ruby,Russian,100-1000,Product,Сommerce,51000.0,54500.0
25.12.2019 23:02:59,37.0,Male,Frankfurt,Junior,Embedded Developer,2,C/C++,English,100-1000,Product,embedded,42000.0,45000.0
26.12.2019 00:57:58,32.0,Male,Munich,Senior,Business Analyst,9,Java,English,100-1000,Product,Finance / Insurance,0.0,70800.0
26.12.2019 16:13:48,31.0,Male,Hamburg,Middle,Backend Developer,11,Java,Deutsch,100-1000,Product,Media,58000.0,65000.0
27.12.2019 23:28:46,38.0,Male,Amsterdam,Senior,DevOps,5,Not Relevant,English,100-1000,Product,Finance / Insurance,0.0,100000.0
27.12.2019 23:30:23,30.0,Male,Berlin,0,Manager,10,Java,English,1000+,Product,0,0.0,83000.0
28.12.2019 06:39:31,50.0,Male,Frankfurt,Senior,Manager,28,Not Relevant,English,1000+,Consulting / Agency,Finance / Insurance,0.0,110000.0
28.12.2019 06:39:36,50.0,Male,Frankfurt,Senior,Manager,28,Not Relevant,English,1000+,Consulting / Agency,Finance / Insurance,0.0,110000.0
28.12.2019 10:18:58,33.0,Male,Amsterdam,Middle,Fullstack Developer,4,Go,English,100-1000,Product,Telecom,0.0,62000.0
28.12.2019 22:31:55,36.0,Male,Munich,Middle,DevOps,4,AWS,English,10-50,Product,FinTech,60000.0,60000.0
28.12.2019 23:09:36,28.0,Male,Munich,Senior,Frontend Developer,10,Javascript / Typescript,English,1000+,Product,0,0.0,95000.0
29.12.2019 01:56:56,33.0,Male,Amsterdam,Middle,Researcher,8,Not Relevant,English,1000+,University,Scientific Activities,60000.0,55000.0
29.12.2019 16:04:33,44.0,Female,Munich,Middle,SAP Consultant,6,ABAP,Deutsch,10-50,Consulting / Agency,Consulting,68000.0,68000.0
30.12.2019 08:48:42,35.0,Male,Nuremberg,Middle,Fullstack Developer,9,.NET,Deutsch,50-100,Consulting / Agency,Food Retail,65000.0,72000.0
30.12.2019 11:46:26,35.0,Male,Amsterdam,Senior,DevOps,12,Azure,English,50-100,Consulting / Agency,Finance / Insurance,0.0,76224.0
31.12.2019 19:58:17,36.0,Male,Berlin,Senior,Mobile Developer,14,Kotlin,English,100-1000,Product,Transport,83000.0,86000.0
01.01.2020 16:52:48,0.0,Male,Berlin,Senior,Backend Developer,7,Java,Deutsch,100-1000,Consulting / Agency,IT,68000.0,70000.0
02.01.2020 08:48:00,34.0,Male,Cologne,Senior,other,13,C/C++,English,50-100,Product,Manufacture,57000.0,70000.0
02.01.2020 14:56:25,29.0,Male,Berlin,Middle,QA,7,Not Relevant,English,100-1000,Consulting / Agency,0,0.0,45000.0
02.01.2020 20:21:33,33.0,Female,Berlin,Junior,Business Analyst,1,PostgreSQL,English,1000+,Startup,Finance / Insurance,0.0,32000.0
03.01.2020 09:54:07,31.0,Male,Munich,0,DevOps,8,AWS,English,0,0,0,0.0,80000.0
03.01.2020 11:40:59,37.0,Male,Utrecht,Middle,Manager,17,Java,English,100-1000,Product,Finance / Insurance,71000.0,71000.0
03.01.2020 15:01:40,26.0,Female,Amsterdam,Middle,Backend Developer,4,Java,English,1000+,Bank,Finance / Insurance,0.0,52800.0
03.01.2020 19:02:44,33.0,Male,Amsterdam,Senior,Frontend Developer,10,Javascript / Typescript,English,1000+,Product,Сommerce,0.0,137000.0
04.01.2020 14:45:55,28.0,Male,Moscow,Lead,Frontend Developer,5,Javascript / Typescript,Russian,100-1000,Product,Security,49600.0,64000.0
04.01.2020 15:50:54,27.0,Male,Berlin,Senior,Data Scientist,5,SAS,English,1000+,Consulting / Agency,Health,71100.0,74800.0
04.01.2020 16:02:23,30.0,Male,Amsterdam,Senior,Data Engineer,14,Not Relevant,English,1000+,Startup,Scientific Activities,109000.0,131000.0
06.01.2020 09:57:49,46.0,Male,Munich,Lead,SRE,20,Openstack,English,1000+,Product,Transport,0.0,76300.0
06.01.2020 12:49:44,41.0,Male,Munich,Senior,Backend Developer,19,.NET,English,1000+,Product,Scientific Activities,0.0,81252.0
06.01.2020 12:53:12,41.0,Male,Kiev,Senior,Backend Developer,19,.NET,Russian,50-100,Product,CRM systems integration,39000.0,45000.0
06.01.2020 13:15:50,32.0,Female,Amsterdam,Senior,Business Analyst,7,Not Relevant,English,1000+,Product,Health,0.0,74900.0
07.01.2020 09:23:01,30.0,Male,Amsterdam,Senior,Backend Developer,10,Python,English,1000+,Product,Telecom,70000.0,74000.0
07.01.2020 10:08:18,28.0,Male,Amsterdam,Senior,other,7,Not Relevant,English,1000+,Bank,Finance / Insurance,67000.0,72000.0
07.01.2020 16:52:43,42.0,Male,Munich,Senior,Manager,9,Not Relevant,English,1000+,Product,Сommerce,85000.0,78000.0
08.01.2020 11:18:41,33.0,Male,Berlin,Senior,Software Architect,15,Javascript / Typescript,English,1000+,Product,Health,103000.0,103000.0
08.01.2020 22:20:08,32.0,Male,Frankfurt,Middle,Fullstack Developer,5,Java,Deutsch,1000+,Consulting / Agency,Transport,0.0,63000.0
